country_code,iata,latitude,longitude
AU,WUI,-28.7053,121.891
AU,WUN,-26.6292,120.221
AU,WWI,-21.6628,121.234
AU,WYN,-15.5114,128.153
AU,YLG,-28.3553,116.684
AU,YNN,59.4875,-97.7803
AU,ZNE,-23.4178,119.803
AU,ZVG,-17.7869,127.67
AW,AUA,12.5014,-70.0152
AZ,GYD,40.4675,50.0467
AZ,FZL,39.5955,47.1973
AZ,GNJ,40.7377,46.3176
AZ,LLK,38.7464,48.818
AZ,NAJ,39.1888,45.4584
AZ,GBB,40.8267,47.7125
AZ,YLV,40.6319,47.1419
AZ,ZTU,41.5622,46.6672
BA,OMO,43.2829,17.8459
BA,SJJ,43.8246,18.3315
BA,TZL,44.4587,18.7248
BA,BNX,44.9414,17.2975
BB,BGI,13.0746,-59.4925
BD,BZL,22.801,90.3012
BD,CGP,22.2496,91.8133
BD,CLA,23.4372,91.1897
BD,CXB,21.4522,91.9639
BD,DAC,23.8433,90.3978
BD,JSR,23.1838,89.1608
BD,IRD,24.1525,89.0494
BD,RJH,24.4372,88.6165
BD,SPD,25.7592,88.9089
BD,TKR,26.0164,88.4036
BD,ZHM,24.417,91.883
BD,ZYL,24.9632,91.8668
BE,ANR,51.1894,4.46028
BE,OBL,51.2647,4.75333
BE,BRU,50.9014,4.48444
BE,CRL,50.4592,4.45382
BE,LGG,50.6374,5.44322
BE,KJK,50.8172,3.20472
BE,OST,51.1989,2.86222
BF,XDE,10.95,-3.25
BF,TEG,11.8,-0.367
BF,XZA,11.167,-0.617
BF,BNR,10.683,-4.717
BF,XBG,12.983,-0.167
BF,FNG,12.033,0.35
BF,BOY,11.1601,-4.33097
BF,OUA,12.3532,-1.51242
BF,XPA,11.25,0.7
BF,XNU,12.75,-3.867
BF,DGU,12.459,-3.49
BF,PUP,11.15,-1.15
BF,XBO,12.65,-0.567
BF,TMQ,14.8,0.05
BF,XGG,14.45,-0.233
BF,XGA,10.3841,-3.16345
BF,XKY,13.067,-1.1
BF,DOR,14.033,-0.033
BF,XLU,11.1,-2.1
BF,XAR,14.217,-0.883
BF,XDJ,14.1,-1.633
BF,TUQ,13.067,-3.067
BF,ARL,11.597,1.483
BF,DIP,12.0603,1.78463
BF,XKA,12.467,1.5
BF,XSE,13.45,0.517
BF,OUG,13.567,-2.417
BG,BOJ,42.5696,27.5152
BG,HKV,41.8718,25.6048
BG,PDV,42.0678,24.8508
BG,ROU,43.6948,26.0567
BG,SLS,44.0552,27.1788
BG,SOF,42.6967,23.4114
BG,SZR,42.3767,25.655
BG,TGV,43.3066,26.7009
BG,VAR,43.2321,27.8251
BG,GOZ,43.1514,25.7129
BG,JAM,42.4549,26.3522
BH,BAH,26.2708,50.6336
BI,BJM,-3.32402,29.3185
BI,GID,-3.41721,29.9113
BI,KRE,-2.54477,30.0946
BJ,KDC,11.1448,2.94038
BJ,NAE,10.377,1.36051
BJ,PKO,9.35769,2.60968
BJ,SVF,8.01817,2.46458
BJ,DJA,9.69208,1.63778
BJ,COO,6.35723,2.38435
BL,SBH,17.9044,-62.8436
BM,BDA,32.364,-64.6787
BN,BWN,4.9442,114.928
BO,MHW,-19.827,-63.961
BO,SRE,-19.2468,-65.1496
BO,SRJ,-14.8592,-66.7375
BO,CBB,-17.4211,-66.1771
BO,CCA,-16.9889,-65.1417
BO,BVK,-13.55,-63.7479
BO,BVL,-13.5833,-63.5833
BO,GYA,-10.8206,-65.3456
BO,MGD,-13.2607,-64.0608
BO,RBQ,-14.4279,-67.4968
BO,REY,-14.3044,-67.3534
BO,RIB,-11,-66
BO,SBL,-13.7622,-65.4352
BO,SJB,-13.0528,-64.6617
BO,SNM,-14.9658,-65.6338
BO,SRB,-14.0662,-66.7868
BO,SRD,-13.2639,-64.6039
BO,TDD,-14.8187,-64.918
BO,APB,-14.7356,-68.4119
BO,LPB,-16.5133,-68.1923
BO,ORU,-17.9626,-67.0762
BO,CIJ,-11.0404,-68.783
BO,PUR,-11.1077,-67.5512
BO,POI,-19.5433,-65.7237
BO,UYU,-20.4463,-66.8484
BO,ASC,-15.9303,-63.1567
BO,CAM,-20.0064,-63.5278
BO,CEP,-16.1383,-62.0286
BO,MQK,-16.3392,-58.4019
BO,PSZ,-18.9753,-57.8206
BO,RBO,-18.3292,-59.765
BO,SJS,-17.8308,-60.7431
BO,SJV,-16.2708,-62.4703
BO,SNG,-16.3836,-60.9628
BO,SRZ,-17.8116,-63.1715
BO,VAH,-18.4825,-64.0994
BO,VVI,-17.6448,-63.1354
BO,BJO,-22.7733,-64.3129
BO,BYC,-21.9609,-63.6517
BO,TJA,-21.5557,-64.7013
BO,VLM,-21.2552,-63.4056
BQ,BON,12.131,-68.2685
BQ,SAB,17.645,-63.22
BQ,EUX,17.4965,-62.9794
BR,CZS,-7.59991,-72.7695
BR,FEJ,-8.14083,-70.3472
BR,RBR,-9.86889,-67.8981
BR,TRQ,-8.15526,-70.7833
BR,ZMD,-9.116,-68.6108
BR,APQ,-9.77536,-36.6292
BR,MCZ,-9.51081,-35.7917
BR,MCP,0.050664,-51.0722
BR,OYK,3.85549,-51.7969
BR,BAZ,-0.981292,-62.9196
BR,BCR,-8.83456,-67.3124
BR,CAF,-4.87152,-66.8975
BR,CIZ,-4.13406,-63.1326
BR,ERN,-6.63953,-69.8798
BR,FBA,-2.53261,-66.0832
BR,HUW,-7.53212,-63.0721
BR,IPG,-2.93907,-69.694
BR,IRZ,-0.3786,-64.9923
BR,ITA,-3.12726,-58.4812
BR,LBR,-7.27897,-64.7695
BR,MAO,-3.03861,-60.0497
BR,MBZ,-3.37217,-57.7248
BR,MNX,-5.81138,-61.2783
BR,NVP,-5.11803,-60.3649
BR,OLC,-3.46793,-68.9204
BR,PIN,-2.67302,-56.7772
BR,PLL,-3.14604,-59.9863
BR,RBB,-4.40634,-59.6024
BR,SJL,-0.14835,-66.9855
BR,TBT,-4.25567,-69.9358
BR,TFF,-3.38294,-64.7241
BR,BMS,-14.2554,-41.8175
BR,BPS,-16.4386,-39.0809
BR,BQQ,-11.0808,-43.1475
BR,BRA,-12.0789,-45.009
BR,BVM,-15.8717,-38.8719
BR,CNV,-15.667,-38.9547
BR,CRQ,-17.6523,-39.2531
BR,FEC,-12.2003,-38.9068
BR,GNM,-14.2082,-42.7461
BR,IOS,-14.816,-39.0332
BR,IPU,-14.1339,-39.7339
BR,IRE,-11.3399,-41.847
BR,ITE,-13.7322,-39.1417
BR,ITN,-14.8105,-39.2904
BR,JCM,-11.1632,-40.5531
BR,JEQ,-13.8777,-40.0716
BR,LAZ,-13.2621,-43.4081
BR,LEC,-12.4823,-41.277
BR,MVS,-18.0489,-39.8642
BR,MXQ,-13.3866,-38.9086
BR,PAV,-9.40088,-38.2506
BR,PDF,-17.2967,-39.2712
BR,SSA,-12.9086,-38.3225
BR,TXF,-17.5245,-39.6685
BR,UNA,-15.3552,-38.999
BR,VAL,-13.2965,-38.9924
BR,VDC,-14.8628,-40.8631
BR,ARX,-4.56861,-37.8047
BR,CMC,-2.89618,-40.858
BR,FOR,-3.77628,-38.5326
BR,JCS,-5.2125,-40.7047
BR,JDO,-7.21896,-39.2701
BR,JJD,-2.90667,-40.3581
BR,JSB,-4.0432,-40.8861
BR,JSO,-3.6807,-40.3403
BR,QIG,-6.348,-39.2943
BR,BSB,-15.8692,-47.9208
BR,CDI,-20.8343,-41.1856
BR,GUZ,-20.6465,-40.4919
BR,LHN,-19.358,-40.0699
BR,SBJ,-18.7213,-39.8337
BR,VIX,-20.2581,-40.2864
BR,APS,-16.3623,-48.9271
BR,ARS,-15.8994,-52.2411
BR,CLV,-17.7253,-48.6075
BR,GYN,-16.632,-49.2207
BR,ITR,-18.4447,-49.2134
BR,JTI,-17.8299,-51.773
BR,MQH,-13.5491,-48.1953
BR,NQL,-14.4349,-48.4915
BR,RVD,-17.8347,-50.9561
BR,SQM,-13.3313,-50.1976
BR,TLZ,-18.2168,-47.8997
BR,APY,-9.08361,-45.9506
BR,BDC,-5.5025,-45.2158
BR,BRB,-2.75663,-42.8057
BR,BSS,-7.52603,-46.0533
BR,CLN,-7.32044,-47.4587
BR,CPU,-1.82111,-44.8669
BR,CTP,-1.25028,-46.0172
BR,GMS,-2.10944,-44.6511
BR,IMP,-5.53129,-47.46
BR,PDR,-5.3098,-44.481
BR,PHI,-2.48361,-45.0672
BR,SLZ,-2.58536,-44.2341
BR,BYO,-21.2473,-56.4525
BR,CGR,-20.4687,-54.6725
BR,CMG,-19.0119,-57.6714
BR,CSS,-19.1464,-51.6853
BR,DOU,-22.2019,-54.9266
BR,PBB,-19.6512,-51.1994
BR,PMG,-22.5496,-55.7026
BR,TJL,-20.7542,-51.6842
BR,AFL,-9.86639,-56.105
BR,AIR,-10.1883,-59.4573
BR,AZL,-13.4655,-58.8669
BR,BPG,-15.8613,-52.3889
BR,CCX,-16.0436,-57.6299
BR,CFO,-10.6344,-51.5636
BR,CGB,-15.6529,-56.1167
BR,CQA,-13.5744,-52.2706
BR,DMT,-14.3769,-56.4004
BR,GGB,-14.0194,-52.1522
BR,JIA,-11.4194,-58.7017
BR,JRN,-10.3058,-58.4894
BR,JUA,-11.2966,-57.5495
BR,LCB,-15.1934,-59.3848
BR,LVR,-13.0379,-55.9502
BR,MBK,-10.1703,-54.9528
BR,MTG,-14.9942,-59.9458
BR,NOK,-14.6983,-52.3464
BR,OPS,-11.885,-55.5861
BR,OTT,-9.89861,-58.5819
BR,PBV,-11.5404,-57.3782
BR,PBX,-10.8611,-51.685
BR,ROO,-16.586,-54.7248
BR,SMT,-12.4795,-55.6763
BR,STZ,-10.4647,-50.5186
BR,SWM,-11.6717,-51.4347
BR,SXO,-11.6324,-50.6896
BR,TGQ,-14.662,-57.4435
BR,VLP,-9.97944,-51.1422
BR,AAX,-19.5632,-46.9604
BR,AMJ,-16.1839,-40.6672
BR,CNF,-19.6336,-43.9686
BR,DIQ,-20.1807,-44.8709
BR,DTI,-18.232,-43.6504
BR,ESI,-14.9337,-42.81
BR,GVR,-18.8952,-41.9822
BR,IAL,-16.2085,-42.3225
BR,IPN,-19.4707,-42.4876
BR,ITI,-8.7,-51.1742
BR,IZA,-21.5131,-43.1731
BR,JDF,-21.7915,-43.3868
BR,JDR,-21.085,-44.2247
BR,JMA,-20.2643,-42.1828
BR,JNA,-15.4738,-44.3855
BR,LEP,-21.4661,-42.727
BR,MOC,-16.7069,-43.8189
BR,NNU,-17.8233,-40.3299
BR,PIV,-17.3169,-44.8603
BR,POJ,-18.6728,-46.4912
BR,POO,-21.843,-46.5679
BR,PPY,-22.2892,-45.9191
BR,PSW,-20.7322,-46.6618
BR,PYT,-17.2416,-46.8859
BR,SSO,-22.0909,-45.0445
BR,TFL,-17.8923,-41.5136
BR,UBA,-19.7647,-47.9661
BR,UDI,-18.8836,-48.2253
BR,VAG,-21.5901,-45.4733
BR,ALT,-1.917,-54.7231
BR,ATM,-3.25391,-52.254
BR,BEL,-1.37925,-48.4763
BR,BVS,-1.63653,-50.4436
BR,CDJ,-8.34835,-49.3015
BR,CKS,-6.11528,-50.0014
BR,CMP,-9.31997,-50.3285
BR,CMT,-2.2468,-49.56
BR,GGF,-1.47917,-52.5781
BR,ITB,-4.24234,-56.0007
BR,JCR,-6.23316,-57.7769
BR,JPE,-3.0189,-47.321
BR,MAB,-5.36859,-49.138
BR,MEU,-0.889839,-52.6022
BR,MTE,-1.9958,-54.0742
BR,NPR,-7.12583,-55.4008
BR,OBI,-1.86717,-55.5144
BR,OIA,-6.7631,-51.0499
BR,OPP,-0.6942,-47.3281
BR,ORX,-1.71408,-55.8362
BR,PTQ,-1.74145,-52.2361
BR,RDC,-8.03329,-49.9799
BR,SFK,-0.699431,-48.521
BR,STM,-2.42472,-54.7858
BR,SXX,-6.6413,-51.9523
BR,TMT,-1.4896,-56.3968
BR,TUZ,-6.7488,-51.1478
BR,XIG,-7.0906,-49.9765
BR,CJZ,-6.8813,-38.6182
BR,CPV,-7.26992,-35.8964
BR,JPA,-7.14583,-34.9486
BR,JPO,-7.0373,-37.2517
BR,AAG,-24.1039,-49.7891
BR,APU,-23.6095,-51.3845
BR,APX,-23.3529,-51.4917
BR,BFH,-25.4051,-49.232
BR,CAC,-25.0003,-53.5008
BR,CBW,-24.0092,-52.3568
BR,CKO,-23.1525,-50.6025
BR,CWB,-25.5285,-49.1758
BR,FBE,-26.0592,-53.0635
BR,GGH,-23.6914,-52.6422
BR,GGJ,-24.0797,-54.1881
BR,GPB,-25.3875,-51.5202
BR,IGU,-25.6003,-54.485
BR,LDB,-23.3336,-51.1301
BR,MGF,-23.4761,-52.0162
BR,PGZ,-25.1847,-50.1441
BR,PNG,-25.5401,-48.5312
BR,PTO,-26.2172,-52.6945
BR,PVI,-23.0899,-52.4885
BR,TEC,-24.3178,-50.6516
BR,TOW,-24.6863,-53.6975
BR,TUR,-3.78601,-49.7203
BR,UMU,-23.7987,-53.3138
BR,CAU,-8.28239,-36.0135
BR,FEN,-3.85493,-32.4233
BR,JAW,-7.5854,-40.5352
BR,PNZ,-9.36241,-40.5691
BR,QGP,-8.8381,-36.4696
BR,REC,-8.12649,-34.9236
BR,SET,-8.0619,-38.324
BR,FLB,-6.84639,-43.0773
BR,GDP,-6.78222,-43.5822
BR,NSR,-9.0807,-42.6429
BR,PCS,-7.06206,-41.5237
BR,PHB,-2.89375,-41.732
BR,THE,-5.05994,-42.8235
BR,MVF,-5.20192,-37.3643
BR,NAT,-5.76806,-35.3761
BR,ALQ,-29.8127,-55.8934
BR,BGV,-29.1483,-51.5364
BR,BGX,-31.3905,-54.1122
BR,CEL,-29.3706,-50.8322
BR,CSU,-29.6841,-52.4122
BR,CTQ,-33.5022,-53.3442
BR,CXJ,-29.1971,-51.1875
BR,CZB,-28.6578,-53.6106
BR,ERM,-27.6619,-52.2683
BR,GEL,-28.2817,-54.1691
BR,HRZ,-27.6383,-54.3391
BR,IJU,-28.3687,-53.8466
BR,ITQ,-29.1731,-56.5367
BR,LVB,-13.6506,-41.8339
BR,PET,-31.7184,-52.3277
BR,PFB,-28.244,-52.3266
BR,POA,-29.9944,-51.1714
BR,QNS,-29.9406,-51.1509
BR,RIA,-29.7114,-53.6882
BR,RIG,-32.0817,-52.1633
BR,SQY,-31.3833,-52.0328
BR,SRA,-27.9067,-54.5204
BR,TSQ,-29.4149,-49.81
BR,URG,-29.7822,-57.0382
BR,BZC,-22.7709,-41.9631
BR,CAW,-21.6983,-41.3017
BR,CFB,-22.9217,-42.0743
BR,GIG,-22.81,-43.2506
BR,ITP,-21.2193,-41.8759
BR,MEA,-22.343,-41.766
BR,REZ,-22.4785,-44.4803
BR,RRJ,-22.9878,-43.3702
BR,SDU,-22.9103,-43.1655
BR,AQM,-10.1781,-62.8256
BR,BVH,-12.6944,-60.0983
BR,CQS,-12.4211,-64.2516
BR,GJM,-10.7864,-65.2848
BR,JPR,-10.8708,-61.8465
BR,OAL,-11.496,-61.4508
BR,PBQ,-11.6416,-61.1791
BR,PVH,-8.70929,-63.9023
BR,BVB,2.84139,-60.6922
BR,AXE,-26.8756,-52.3731
BR,BNU,-26.8306,-49.0903
BR,CCI,-27.1806,-52.0527
BR,CCM,-28.7244,-49.4214
BR,CFC,-26.7884,-50.9398
BR,EEA,-27.6286,-50.3508
BR,FLN,-27.6703,-48.5525
BR,JCB,-27.1714,-51.5533
BR,JJG,-28.6753,-49.0596
BR,JOI,-26.2245,-48.7974
BR,LAJ,-27.7821,-50.2815
BR,LOI,-27.16,-49.5425
BR,NVT,-26.88,-48.6514
BR,SQX,-26.7816,-53.5035
BR,UVI,-26.2317,-51.0689
BR,VIA,-26.9997,-51.1419
BR,XAP,-27.1342,-52.6566
BR,AIF,-22.64,-50.4531
BR,AQA,-21.812,-48.133
BR,ARU,-21.1413,-50.4247
BR,BAT,-20.5845,-48.5941
BR,BAU,-22.3436,-49.0539
BR,BJP,-22.9792,-46.5375
BR,CGH,-23.6282,-46.6572
BR,CPQ,-22.8592,-47.1081
BR,FRC,-20.5922,-47.3829
BR,GUJ,-22.7916,-45.2048
BR,GRU,-23.4322,-46.4692
BR,JLS,-20.293,-50.5464
BR,JTC,-22.1669,-49.0503
BR,LIP,-21.664,-49.7305
BR,MII,-22.1969,-49.9264
BR,OUS,-22.9665,-49.9133
BR,PPB,-22.1751,-51.4246
BR,QSC,-21.8754,-47.9037
BR,RAO,-21.1364,-47.7767
BR,SFV,-20.183,-50.917
BR,SJK,-23.2292,-45.8615
BR,SJP,-20.8166,-49.4065
BR,SOD,-23.478,-47.49
BR,SSZ,-23.9281,-46.2997
BR,UBT,-23.4411,-45.0756
BR,URB,-20.7771,-51.5648
BR,VCP,-23.0081,-47.1344
BR,VOT,-20.4632,-50.0045
BR,AJU,-10.984,-37.0703
BR,AAI,-13.0252,-46.8841
BR,AUX,-7.22787,-48.2405
BR,DNO,-11.5954,-46.8467
BR,GRP,-11.7396,-49.1322
BR,IDO,-11.5723,-50.6662
BR,NTM,-9.5669,-48.3919
BR,PMW,-10.2915,-48.357
BR,PNB,-10.7194,-48.3997
BS,AXP,22.4418,-73.9709
BS,GHC,25.7383,-77.8401
BS,BIM,25.6999,-79.2647
BS,NSB,25.767,-79.25
BS,TBI,24.3153,-75.4523
BS,ASD,24.6979,-77.7956
BS,CCZ,25.4171,-77.8809
BS,MAY,24.2877,-77.6846
BS,SAQ,25.0538,-78.049
BS,CXY,25.5546,-79.2752
BS,WKR,27.2667,-78.3997
BS,FPO,26.5587,-78.6956
BS,GGT,23.5626,-75.878
BS,NMC,24.5943,-76.8202
BS,TYM,24.1691,-76.4391
BS,ELH,25.4749,-76.6835
BS,MHH,26.5114,-77.0835
BS,TCB,26.7453,-77.3913
BS,IGA,20.975,-73.6669
BS,CRI,22.7456,-74.1824
BS,DCT,22.1818,-75.7295
BS,LGI,23.179,-75.0936
BS,PWN,22.8297,-74.3461
BS,SML,23.5823,-75.2686
BS,MYG,22.3795,-73.0135
BS,NAS,25.039,-77.4662
BS,RCY,23.6844,-74.8362
BS,ZSA,24.0633,-74.524
BS,TZN,24.1589,-77.5897
BS,ATC,24.6294,-75.6738
BS,GHB,25.2847,-76.331
BS,RSD,24.8951,-76.1769
BS,WTD,26.6853,-78.975
BT,BUT,27.5622,90.7471
BT,PBH,27.4032,89.4246
BT,GLU,26.8846,90.4641
BT,YON,27.2564,91.5145
BW,ORP,-21.2667,25.3167
BW,PKW,-22.0583,27.8288
BW,SXN,-20.5534,26.1158
BW,TLD,-22.1892,29.1269
BW,BBK,-17.8329,25.1624
BW,GNZ,-21.6925,21.6581
BW,HUK,-23.9897,21.7581
BW,TBY,-26.0333,22.4
BW,FRW,-21.1596,27.4745
BW,KHW,-19.15,23.783
BW,MUB,-19.9726,23.4311
BW,SVT,-18.5206,24.0767
BW,SWX,-18.3739,21.8326
BW,GBE,-24.5552,25.9182
BW,LOQ,-25.1981,25.7139
BW,JWA,-24.6023,24.691
BY,BQT,52.1083,23.8981
BY,GME,52.527,31.0167
BY,GNA,53.602,24.0538
BY,MVQ,53.9549,30.0951
BY,MHP,53.8645,27.5397
BY,MSQ,53.8825,28.0307
BY,VTB,55.1265,30.3496
BZ,BZE,17.5391,-88.3082
BZ,CUK,17.7347,-88.0325
BZ,CYC,17.7008,-88.0411
BZ,SPR,17.9139,-87.9711
BZ,TZA,17.5164,-88.1944
BZ,BCV,17.2696,-88.7765
BZ,CYD,17.1049,-89.1011
BZ,MZE,17.2785,-89.0238
BZ,SQS,17.1859,-89.0098
BZ,CZH,18.3822,-88.4119
BZ,SJX,18.3561,-88.1308
BZ,ORZ,18.0468,-88.5839
BZ,BGK,16.5194,-88.4079
BZ,DGA,16.9825,-88.231
BZ,INB,16.5345,-88.4413
BZ,MDB,17.0043,-88.3042
BZ,PLJ,16.537,-88.3615
BZ,SVK,16.7253,-88.34
BZ,PND,16.1024,-88.8083
CA,HZP,57.3817,-111.701
CA,JHL,57.2239,-111.419
CA,NML,57.0556,-111.574
CA,TIL,51.0575,-113.624
CA,WPC,49.5206,-113.997
CA,YBA,51.2073,-115.542
CA,YBY,54.3042,-110.744
CA,YCT,52.075,-111.445
CA,YDC,53.2658,-114.96
CA,YEG,53.31,-113.579
CA,YET,53.5789,-116.465
CA,YFI,57.2758,-110.977
CA,YGC,53.9169,-118.874
CA,YJA,52.9967,-118.059
CA,YJP,53.3192,-117.753
CA,YLB,54.7703,-112.032
CA,YLL,53.3092,-110.073
CA,YMM,56.6533,-111.222
CA,YOD,54.405,-110.279
CA,YOE,55.7094,-117.094
CA,YOJ,58.6214,-117.165
CA,YOP,58.4914,-119.408
CA,YPE,56.2269,-117.447
CA,YPY,58.7672,-111.117
CA,YQF,52.1822,-113.894
CA,YQL,49.6303,-112.8
CA,YQU,55.1797,-118.885
CA,YRM,52.4297,-114.904
CA,YSD,50.2667,-111.183
CA,YVG,53.3558,-110.824
CA,YXH,50.0189,-110.721
CA,YYC,51.1139,-114.02
CA,YYM,49.6364,-114.094
CA,YZH,55.2931,-114.777
CA,YZU,54.1439,-115.787
CA,ZFW,56.0814,-118.435
CA,ZHP,55.3936,-116.475
CA,CFQ,49.0369,-116.498
CA,CJH,51.6261,-124.142
CA,CXH,49.2944,-123.111
CA,DGF,50.1655,-120.171
CA,DUQ,48.7545,-123.71
CA,QBC,52.3875,-126.596
CA,SYF,49.15,-123.696
CA,TUX,55.025,-120.935
CA,WPL,49.8833,-124.533
CA,XBB,49.794,-124.621
CA,XQU,49.3372,-124.394
CA,YAA,52.4525,-125.303
CA,YAJ,48.7952,-123.182
CA,YAL,50.5822,-126.916
CA,YAQ,48.8167,-123.608
CA,YAV,48.8667,-123.3
CA,YAZ,49.0798,-125.776
CA,YBF,48.8333,-125.133
CA,YBH,50.9179,-127.937
CA,YBL,49.9508,-125.271
CA,YBO,56.9667,-130.25
CA,YBQ,48.97,-123.664
CA,YBW,48.75,-123.233
CA,YCA,49.6794,-124.982
CA,YCD,49.055,-123.87
CA,YCF,50.063,-124.93
CA,YCG,49.2964,-117.632
CA,YCQ,55.6872,-121.627
CA,YCW,49.1528,-121.939
CA,YCZ,50.3303,-115.873
CA,YDL,58.4222,-130.032
CA,YDQ,55.7423,-120.183
CA,YDT,49.0742,-123.012
CA,YGB,49.6942,-124.518
CA,YGE,50.0994,-125.023
CA,YGG,48.8545,-123.497
CA,YGN,50.839,-126.775
CA,YHC,51.733,-128.117
CA,YHE,49.3683,-121.498
CA,YHH,50.05,-125.25
CA,YHS,49.4606,-123.719
CA,YIG,50.3923,-125.137
CA,YKA,50.7022,-120.444
CA,YKK,53.8,-130.433
CA,YKT,52.6076,-128.522
CA,YLW,49.9561,-119.378
CA,YLY,49.1008,-122.631
CA,YMB,50.1228,-120.747
CA,YMF,48.817,-123.2
CA,YMP,50.5756,-127.029
CA,YMU,50.0667,-124.983
CA,YNH,56.0356,-121.976
CA,YPB,49.3219,-124.931
CA,YPI,54.5667,-130.433
CA,YPR,54.2861,-130.445
CA,YPT,49.6238,-124.025
CA,YPW,49.8342,-124.5
CA,YPZ,54.3764,-125.951
CA,YQJ,50.065,-125.235
CA,YQQ,49.7108,-124.887
CA,YQZ,53.0261,-122.51
CA,YRC,50.1234,-124.843
CA,YRD,52.8237,-126.965
CA,YRN,51.684,-127.264
CA,YRR,50.4094,-125.132
CA,YRV,50.9667,-118.183
CA,YSE,49.7817,-123.162
CA,YSN,50.6828,-119.229
CA,YSX,52.15,-128.083
CA,YTB,53.4167,-129.25
CA,YTG,50.8854,-126.831
CA,YTP,49.155,-125.91
CA,YTU,52.7631,-132.04
CA,YTX,57.9167,-131.117
CA,YVE,50.2481,-119.331
CA,YVR,49.1939,-123.184
CA,YWH,48.425,-123.389
CA,YWL,52.1831,-122.054
CA,YWS,50.1436,-122.949
CA,YXC,49.6108,-115.782
CA,YXJ,56.2381,-120.74
CA,YXS,53.8894,-122.679
CA,YXT,54.4685,-128.576
CA,YXX,49.0253,-122.361
CA,YYD,54.8247,-127.183
CA,YYE,58.8364,-122.597
CA,YYF,49.4631,-119.602
CA,YYJ,48.6469,-123.426
CA,YZA,50.7753,-121.321
CA,YZP,53.2543,-131.814
CA,YZT,50.6806,-127.367
CA,YZZ,49.0556,-117.609
CA,ZAA,55.4667,-129.483
CA,ZEL,52.185,-128.157
CA,ZGF,49.0156,-118.431
CA,ZMH,51.7361,-121.333
CA,ZMT,54.0275,-132.125
CA,ZNA,49.1833,-123.95
CA,ZNU,51.8628,-127.869
CA,ZOF,52.3667,-127.717
CA,ZQS,53.267,-132.083
CA,ZST,55.9354,-129.982
CA,ZSW,54.3333,-130.283
CA,ZTS,49.9167,-126.667
CA,ILF,56.0614,-95.6139
CA,KES,56.0375,-96.5097
CA,LRQ,56.2486,-101.304
CA,PIW,55.5889,-97.1642
CA,XGL,56.3,-100.5
CA,XLB,58.6175,-101.469
CA,XPK,55.7492,-101.266
CA,XPP,52.9965,-97.2742
CA,XSI,56.7928,-98.9072
CA,XTL,58.7061,-98.5122
CA,YAD,53.7063,-100.344
CA,YBR,49.91,-99.9519
CA,YBT,57.8894,-101.679
CA,YBV,52.3589,-97.0183
CA,YCR,54.6106,-97.7608
CA,YDN,51.1008,-100.052
CA,YDV,51.7846,-96.6923
CA,YFO,54.6781,-101.682
CA,YGM,50.6281,-97.0433
CA,YGO,54.5589,-94.4914
CA,YGX,56.3575,-94.7106
CA,YIV,53.8572,-94.6536
CA,YKE,54.9153,-94.7981
CA,YLR,56.5133,-99.9853
CA,YNE,53.9583,-97.8442
CA,YOH,54.9333,-95.2789
CA,YPG,49.9031,-98.2738
CA,YQD,53.9714,-101.091
CA,YRS,54.1672,-93.5572
CA,YST,53.8456,-94.8519
CA,YTD,55.3189,-97.7078
CA,YTH,55.8011,-97.8642
CA,YWG,49.91,-97.2399
CA,YYI,50.0101,-100.314
CA,YYL,56.8639,-101.076
CA,YYQ,58.7392,-94.065
CA,ZAC,56.0894,-96.0892
CA,ZGI,54.8397,-94.0786
CA,ZGR,52.0456,-95.4658
CA,ZJG,54.5189,-98.0461
CA,ZJN,52.1206,-101.236
CA,ZTM,55.8656,-92.0814
CA,YCH,47.0078,-65.4492
CA,YCL,47.9908,-66.3303
CA,YFC,45.8689,-66.5372
CA,YQM,46.1122,-64.6786
CA,YSJ,45.3161,-65.8903
CA,YSL,47.1575,-67.8347
CA,ZBF,47.6297,-65.7389
CA,YAY,51.3919,-56.0831
CA,YBI,53.4694,-55.785
CA,YDE,53.43,-57.2333
CA,YDF,49.2108,-57.3914
CA,YDP,56.5492,-61.6803
CA,YFX,52.3728,-55.6739
CA,YHA,52.5281,-56.2861
CA,YHG,52.7655,-56.1182
CA,YHO,55.4483,-60.2286
CA,YJT,48.5442,-58.55
CA,YMH,52.3028,-55.8472
CA,YMN,55.0769,-59.1864
CA,YNP,55.9139,-61.1844
CA,YQX,48.9369,-54.5681
CA,YRF,53.6828,-57.0419
CA,YRG,54.1797,-58.4575
CA,YSO,54.9105,-59.7851
CA,YWK,52.9219,-66.8644
CA,YWM,52.5669,-55.7847
CA,YYR,53.3192,-60.4258
CA,YYT,47.6186,-52.7519
CA,ZUM,53.5619,-64.1064
CA,DAS,66.7031,-119.707
CA,DVK,64.5114,-110.289
CA,GHK,63.4265,-109.193
CA,GSL,62.5981,-111.543
CA,LAK,68.2233,-135.006
CA,TNS,61.9569,-128.203
CA,YCK,67.02,-126.126
CA,YDU,60.2919,-102.502
CA,YDW,60.3164,-103.129
CA,YEV,68.3042,-133.483
CA,YFJ,64.1908,-114.077
CA,YFL,62.7,-109.167
CA,YFR,61.1808,-113.69
CA,YFS,61.7602,-121.237
CA,YGH,66.2408,-128.651
CA,YHI,70.7628,-117.806
CA,YHY,60.8397,-115.783
CA,YJF,60.2358,-123.469
